f1_score,roc_auc,auprc
0.5405405405405406,0.9610169491525423,0.7934623709623709
0.5128205128205128,0.9305084745762712,0.7249651277515055
0.6451612903225806,0.9813559322033898,0.8812626262626262
0.5454545454545454,0.8610169491525425,0.422142493812323
0.47619047619047616,0.9474576271186441,0.6629220779220779
0.6060606060606061,0.9745762711864407,0.7572333222333223
0.6666666666666666,0.923728813559322,0.5364413282795636
0.6896551724137931,0.9830508474576272,0.7980122655122655
0.6666666666666666,0.9220338983050848,0.5694124829418947
0.8333333333333334,0.9813559322033899,0.9024281274281275
0.5405405405405406,0.9779661016949153,0.8774281274281274
0.6451612903225806,0.9762711864406779,0.8748701298701297
0.6451612903225806,0.9627118644067797,0.7122358197358197
0.43478260869565216,0.8745762711864407,0.42054217734524635
0.6451612903225806,0.9474576271186441,0.6486507936507937
0.6060606060606061,0.976271186440678,0.8072333222333222
0.5882352941176471,0.9966101694915254,0.9833333333333333
0.5555555555555556,0.9152542372881356,0.5983401147020072
0.45454545454545453,0.9813559322033898,0.8821031746031746
0.5128205128205128,0.9796610169491525,0.891976911976912
0.6666666666666666,0.9728813559322034,0.8558225108225107
0.47619047619047616,0.9932203389830508,0.9622222222222222
0.5555555555555556,0.9305084745762712,0.6872485357779475
0.5882352941176471,0.9983050847457627,0.9909090909090909
0.5882352941176471,0.976271186440678,0.8337484737484737
0.4878048780487805,0.9610169491525424,0.7453463203463203
0.6666666666666666,0.9610169491525424,0.8170887445887446
0.7142857142857143,0.9627118644067797,0.8249908424908424
0.7407407407407407,0.9779661016949153,0.886600899100899
0.5555555555555556,0.988135593220339,0.9272546897546897
0.5263157894736842,0.9457627118644067,0.6992997198879551
0.6896551724137931,0.9288135593220339,0.7049651277515054
0.7692307692307693,1.0,0.9999999999999999
0.6060606060606061,0.9661016949152542,0.7211643911643911
0.5714285714285714,0.9864406779661017,0.9296356421356421
0.6666666666666666,0.9322033898305084,0.581394066459856
0.5714285714285714,0.940677966101695,0.7005283605283604
0.5714285714285714,0.9305084745762712,0.5386412117294471
0.5,0.9813559322033898,0.871976911976912
0.6923076923076923,0.9610169491525423,0.820007215007215
0.6666666666666666,0.9796610169491525,0.8860245310245309
0.43478260869565216,0.9101694915254237,0.5878571428571429
0.6666666666666666,0.964406779661017,0.7108225108225108
0.7407407407407407,0.988135593220339,0.9272546897546897
0.625,0.9101694915254238,0.5542306356354344
0.6451612903225806,0.9627118644067797,0.7234415584415584
0.6451612903225806,0.9915254237288136,0.9540404040404039
0.5405405405405406,0.9932203389830508,0.9622222222222222
0.4444444444444444,0.9406779661016949,0.6230026835909189
0.7142857142857143,0.9745762711864406,0.7965190365190364
0.6451612903225806,0.9677966101694915,0.774100899100899
0.5263157894736842,0.9355932203389831,0.66534825468649
0.6451612903225806,0.9661016949152542,0.818992673992674
0.5882352941176471,0.9864406779661017,0.9235317460317459
0.625,0.9423728813559322,0.6063793069675424
0.6666666666666666,0.9711864406779661,0.8327455877455877
0.7407407407407407,0.9355932203389831,0.5946785077667431
0.6666666666666666,0.9796610169491525,0.8612626262626262
0.39215686274509803,0.9406779661016949,0.6439196832579185
0.6451612903225806,0.9474576271186441,0.6851748251748251
0.43478260869565216,0.9847457627118644,0.9140262515262515
0.782608695652174,0.9576271186440678,0.7985939499097393
0.5714285714285714,0.9457627118644067,0.7367997198879552
0.5405405405405406,0.9796610169491525,0.8787484737484738
0.5882352941176471,0.9372881355932203,0.6317984711367064
0.5882352941176471,0.9474576271186441,0.7049253034547152
0.4878048780487805,0.9864406779661017,0.9262412587412586
0.7142857142857143,0.9847457627118644,0.8480122655122654
0.6666666666666666,0.9220338983050848,0.5244386087768441
0.5555555555555556,0.9796610169491525,0.8847008547008547
0.5925925925925926,0.9152542372881356,0.5641324903167009
0.7142857142857143,0.9898305084745763,0.9263455988455987
0.6666666666666666,0.9898305084745763,0.9433119658119659
