Run;f1_score;roc_auc;auprc
285;0,516129032;0,859322034;0,44369041
286;0,526315789;0,984745763;0,908643579
287;0,64516129;0,981355932;0,915897436
288;0,526315789;0,916949153;0,587187208
289;0,606060606;0,96779661;0,766317016
290;0,465116279;0,947457627;0,768107769
291;0,625;0,945762712;0,638800366
292;0,512820513;0,928813559;0,60804972
293;0,606060606;0,911864407;0,493228433
294;0,625;0,979661017;0,784026252
295;0,689655172;0,940677966;0,646071429
296;0,606060606;0,977966102;0,889155844
297;0,540540541;0,869491525;0,394682824
298;0,571428571;0,913559322;0,586010656
299;0,606060606;0,905084746;0,478496732
300;0,487804878;0,996610169;0,980909091
301;0,8;0,989830508;0,926345599
302;0,5;0,908474576;0,475627611
303;0,588235294;0,972881356;0,855822511
304;0,64516129;0,947457627;0,722929198
305;0,571428571;0,96779661;0,821481851
306;0,606060606;0,947457627;0,667564935
307;0,769230769;0,991525424;0,943012266
308;0,666666667;0,989830508;0,926345599
309;0,606060606;0,981355932;0,83225469
310;0,540540541;0,96440678;0,75505328
311;0,555555556;0,908474576;0,568095238
312;0,5;0,888135593;0,451631407
313;0,555555556;0,93220339;0,627226891
314;0,714285714;0,957627119;0,764157509
315;0,571428571;0,945762712;0,679355922
316;0,588235294;0,96440678;0,721056166
317;0,588235294;0,950847458;0,748278658
318;0,425531915;0,933898305;0,569245607
319;0,625;0,986440678;0,920844433
320;0,444444444;0,991525424;0,943012266
321;0,740740741;0,983050847;0,865588023
322;0,5;0,877966102;0,420146813
323;0,666666667;0,910169492;0,491207265
324;0,689655172;0,984745763;0,848012266
325;0,64516129;0,944067797;0,671031322
326;0,606060606;0,959322034;0,692629038
327;0,64516129;0,933898305;0,644556138
328;0,769230769;0,962711864;0,748992674
329;0,606060606;0,979661017;0,90209596
330;0,588235294;0,986440678;0,926241259
331;0,64516129;0,979661017;0,89465035
332;0,571428571;1;1
333;0,606060606;0,961016949;0,791255411
334;0,689655172;0,979661017;0,911730769
335;0,555555556;0,954237288;0,721312707
336;0,625;0,920338983;0,558796992
337;0,666666667;0,959322034;0,70026862
338;0,512820513;0,974576271;0,801738817
339;0,666666667;1;1
340;0,512820513;0,988135593;0,948484848
341;0,689655172;0,972881356;0,75041514
342;0,571428571;0,957627119;0,687867133
343;0,606060606;0,981355932;0,89541514
344;0,465116279;0,83559322;0,378034811
345;0,465116279;0,989830508;0,941540404
346;0,714285714;0,976271186;0,802929293
347;0,555555556;0,96440678;0,833357329
348;0,588235294;1;1
349;0,526315789;0,961016949;0,806127206
350;0,689655172;0,989830508;0,935436508
351;0,545454545;0,933898305;0,738072344
352;0,540540541;0,986440678;0,910588023
353;0,714285714;0,942372881;0,611373896
354;0,526315789;0,977966102;0,819026252
355;0,5625;0,916949153;0,640463659
356;0,571428571;0,952542373;0,679057609
357;0,5;0,879661017;0,489593074
358;0,689655172;0,988135593;0,945555556
359;0,526315789;0,962711864;0,8095338
360;0,540540541;0,93220339;0,697239422
361;0,540540541;0,955932203;0,691452991
362;0,555555556;0,972881356;0,741024531
363;0,588235294;0,986440678;0,922929293
