split;f1_score;roc_auc;auprc
265;0.7;0.9610169491525423;0.7053968253968254
266;0.7;0.9576271186440678;0.7374238180120533
267;0.6;0.9372881355932204;0.7054220779220779
268;0.9;0.9881355932203391;0.9063455988455987
269;0.7;0.9627118644067797;0.8268484211866564
270;0.7;0.9576271186440678;0.7598231373889268
271;0.7;0.9491525423728814;0.683095238095238
272;0.6;0.9322033898305084;0.5792441330599226
273;0.7;0.9338983050847458;0.6466450216450217
274;0.8;0.9677966101694915;0.7947347535505429
275;0.8;0.9661016949152542;0.8418989262371616
276;0.6;0.9542372881355932;0.8056006493506492
277;0.8;0.9711864406779661;0.847063492063492
278;0.8;0.9796610169491525;0.8697943722943722
279;0.8;0.983050847457627;0.8655880230880231
280;0.7;0.9457627118644067;0.6976785714285714
281;0.8;0.988135593220339;0.9272546897546897
282;0.7;0.9559322033898305;0.7296460402342755
283;0.6;0.9271186440677966;0.6372527472527473
284;0.4;0.9050847457627119;0.4594395881895882
285;0.7;0.9677966101694915;0.7771167721167721
286;0.7;0.9728813559322034;0.7973701298701298
287;0.7;0.9576271186440678;0.7339317545199897
288;0.8;0.9898305084745762;0.9532467532467531
289;0.7;0.976271186440678;0.8709415584415584
290;0.7;0.964406779661017;0.7193389943389943
291;0.8;0.9847457627118644;0.8905880230880231
292;0.7;0.9576271186440679;0.7053310578310579
293;0.6;0.9508474576271188;0.7295140480434598
294;0.6;0.940677966101695;0.6395887445887445
295;0.8;0.9559322033898305;0.7547420634920634
296;0.7;0.9576271186440678;0.8362193362193362
297;0.9;0.9932203389830508;0.9572979797979798
298;0.7;0.9508474576271186;0.6863632119514472
299;0.7;0.9457627118644067;0.7125396825396825
300;0.8;0.9694915254237289;0.7644627594627594
301;0.8;0.9728813559322034;0.8030006105006104
302;0.7;0.964406779661017;0.8037193362193362
303;0.6;0.9525423728813559;0.708174178762414
304;0.8;0.9559322033898305;0.7069887955182074
305;0.8;0.9796610169491525;0.9102124183006536
306;0.7;0.9610169491525423;0.7308225108225107
307;0.6;0.9271186440677966;0.6643697478991596
308;0.8;0.9847457627118644;0.9041777666777667
309;0.7;0.9593220338983051;0.7562928656311009
310;0.4;0.9050847457627119;0.47739593739593744
311;0.7;0.9389830508474576;0.675871212121212
312;0.8;0.976271186440678;0.877167277167277
313;0.6;0.9542372881355933;0.7357303807303807
314;0.8;0.976271186440678;0.8072333222333222
315;0.7;0.9661016949152543;0.8393939393939394
316;0.6;0.952542372881356;0.725016095016095
317;0.7;0.971186440677966;0.8324342324342323
318;0.7;0.9559322033898305;0.6517199467199467
319;0.7;0.9542372881355933;0.7142857142857143
320;0.4;0.9033898305084745;0.4622177770629783
321;0.7;0.9728813559322034;0.8505050505050504
322;0.7;0.9677966101694915;0.8655785799168152
323;0.8;0.9932203389830508;0.9651515151515152
324;0.8;0.9830508474576272;0.9180555555555555
325;0.7;0.9610169491525424;0.7406593406593406
326;0.8;0.9779661016949153;0.9198412698412698
327;0.8;0.976271186440678;0.8724450549450549
328;0.9;0.9983050847457627;0.9909090909090909
329;0.7;0.940677966101695;0.6561796536796537
330;0.9;0.9915254237288136;0.9497222222222222
331;0.5;0.9169491525423729;0.5182500780952793
332;0.7;0.9542372881355933;0.7419382904677022
333;0.7;0.9677966101694915;0.7627455877455876
334;0.6;0.9491525423728814;0.6999598930481283
335;0.8;0.988135593220339;0.9464285714285713
336;0.7;0.976271186440678;0.8864024864024863
337;0.8;0.9627118644067797;0.7158320764203118
338;0.8;0.9677966101694916;0.8695833333333333
339;0.8;0.9932203389830508;0.9651515151515152
340;0.7;0.9627118644067796;0.7289177489177489
341;0.8;0.9559322033898305;0.8503968253968254
342;0.6;0.9559322033898305;0.7217957042957042
343;0.7;0.964406779661017;0.8142748917748918
344;0.7;0.9728813559322034;0.8402120102120102
345;0.8;0.9661016949152542;0.7859267040149392
346;0.9;0.9932203389830508;0.9714285714285714
347;0.7;0.9542372881355933;0.8123351158645276
348;0.6;0.9457627118644067;0.6885371572871573
349;0.8;0.9932203389830508;0.9651515151515152
350;0.7;0.964406779661017;0.7221717171717172
351;0.8;0.9711864406779661;0.7988339438339438
352;0.5;0.9152542372881356;0.5272635207929326
353;1.0;1.0;0.9999999999999999
354;0.6;0.9508474576271186;0.7276946664446664
355;0.6;0.9288135593220339;0.6032586367880486
356;1.0;1.0;0.9999999999999999
357;0.7;0.9576271186440679;0.7333225108225108
358;0.8;0.9627118644067797;0.7539273145155497
359;0.8;0.9898305084745762;0.9532467532467531
360;0.7;0.9728813559322034;0.8602272727272727
361;0.8;0.9745762711864407;0.8846031746031745
362;0.6;0.9101694915254237;0.5398813505335245
363;0.7;0.9355932203389831;0.5949908424908426
364;0.8;0.9813559322033898;0.8897943722943722
365;0.8;0.9796610169491525;0.8860958485958484
366;0.8;0.9796610169491525;0.8693578643578642
367;0.8;0.9694915254237289;0.8270634920634921
368;0.6;0.9305084745762712;0.6340601503759399
369;0.6;0.9593220338983052;0.7835173160173159
370;0.7;0.9677966101694916;0.8062834387834387
371;0.8;0.9762711864406779;0.8674847374847374
372;0.7;0.9610169491525424;0.7530050505050505
373;0.7;0.952542372881356;0.71
374;0.9;0.9983050847457627;0.9909090909090909
375;0.8;0.9830508474576272;0.8973595848595848
376;0.7;0.9796610169491525;0.8811979686979686
377;0.7;0.9508474576271186;0.7193192428486546
378;0.6;0.9474576271186441;0.6891827616827616
379;0.7;0.964406779661017;0.7614574314574314
380;0.8;0.9694915254237289;0.7938888888888889
381;0.8;0.9711864406779661;0.8446019176901529
382;0.7;0.9627118644067796;0.7309262959262959
383;0.8;0.9898305084745762;0.9532467532467531
384;0.8;0.9830508474576272;0.9309523809523809
385;0.6;0.9220338983050848;0.5325690026347921
386;0.7;0.9576271186440679;0.7142199467199466
387;0.6;0.9423728813559321;0.6430463980463981
388;0.6;0.9305084745762713;0.6641682826976943
389;0.6;0.9474576271186441;0.6709226884226883
390;0.8;0.9745762711864406;0.8363339438339438
391;0.8;0.9796610169491525;0.8994444444444444
392;0.7;0.9271186440677966;0.5964941338854383
393;0.7;0.9491525423728814;0.7009613997113997
394;0.7;0.9593220338983051;0.8080494015788133
395;0.7;0.964406779661017;0.8548231373889268
396;0.7;0.9559322033898305;0.7030248917748918
397;0.8;0.976271186440678;0.877167277167277
398;0.8;0.9881355932203391;0.9351301476301476
399;0.8;0.9728813559322035;0.7969769119769119
400;0.6;0.9305084745762712;0.6074175824175824
401;0.6;0.9508474576271186;0.7250140056022409
402;0.8;0.9593220338983051;0.7528513071895424
403;0.7;0.9711864406779661;0.7824281274281274
404;0.8;0.9745762711864406;0.8077625152625152
405;0.7;0.9610169491525423;0.8350125313283207
406;0.7;0.9559322033898305;0.7395179738562091
407;0.8;0.9847457627118644;0.9041777666777667
408;0.8;0.9745762711864407;0.8563888888888889
409;0.7;0.952542372881356;0.7270970206264323
410;0.8;0.9898305084745762;0.9451515151515152
411;0.9;0.9983050847457627;0.9909090909090909
412;0.7;0.9610169491525423;0.7342199467199466
413;0.8;0.9711864406779661;0.8906746031746031
414;0.8;0.9711864406779661;0.853611111111111
415;0.7;0.9593220338983051;0.7284415584415583
416;0.7;0.9559322033898305;0.7244828700711053
417;0.6;0.9440677966101695;0.7188428186880199
418;0.8;0.9830508474576272;0.8973595848595848
419;0.8;0.9796610169491526;0.9156746031746031
420;0.6;0.9508474576271186;0.738471797810033
421;0.6;0.9474576271186441;0.7300756188256188
422;0.8;0.9864406779661017;0.9105880230880231
423;0.9;0.9864406779661017;0.9123595848595848
424;0.6;0.9508474576271186;0.7134717978100331
425;0.5;0.935593220338983;0.6241931597813951
426;0.7;0.9559322033898305;0.6805860805860806
