run,f1_score,roc_auc,auprc
61,0.0,0.14576271186440676,0.0925197896740676
62,0.0,0.10847457627118644,0.08950064012053296
63,0.0,0.20677966101694917,0.09758304023326746
64,0.0,0.16949152542372878,0.09410354836544427
65,0.0,0.19830508474576272,0.09696563317779558
66,0.0,0.22033898305084743,0.09856374675372491
67,0.0,0.1440677966101695,0.09301486736265241
68,0.0,0.15423728813559318,0.09299547530413249
69,0.0,0.24915254237288137,0.10186415945167254
70,0.0,0.111864406779661,0.09093573211372759
71,0.0,0.12711864406779663,0.09021796268434298
72,0.0,0.16610169491525423,0.09437802309944288
73,0.0,0.2,0.0969437127755291
74,0.0,0.20508474576271188,0.09692917475515692
75,0.0,0.13220338983050847,0.09100230067809825
76,0.0,0.1711864406779661,0.09430662373649304
77,0.0,0.20508474576271185,0.09839241820014491
78,0.0,0.05593220338983047,0.08617755858255655
79,0.0,0.14067796610169492,0.09191004305263706
80,0.0,0.1406779661016949,0.09258057379200754
81,0.0,0.10169491525423727,0.08905312344667726
82,0.0,0.21186440677966104,0.0978327977510553
83,0.0,0.12881355932203387,0.09117154277091294
84,0.0,0.14576271186440679,0.09174492267000899
85,0.0,0.16271186440677968,0.09288683296227407
86,0.0,0.16271186440677965,0.09397875977125172
87,0.0,0.12033898305084745,0.08966680689825682
88,0.0,0.23220338983050848,0.10068645335962523
89,0.0,0.2254237288135593,0.09905179369675188
90,0.0,0.111864406779661,0.0893072451650317
91,0.0,0.23559322033898306,0.1004054666669986
92,0.0,0.13050847457627118,0.09083614923273056
93,0.0,0.16779661016949152,0.09376361934427843
94,0.0,0.2559322033898305,0.10331881368153242
95,0.0,0.15762711864406778,0.09257809173746981
96,0.0,0.1694915254237288,0.09471539179629053
97,0.0,0.1711864406779661,0.09386265221179832
98,0.0,0.12033898305084743,0.09002149087229175
99,0.0,0.15084745762711863,0.09363875722316976
100,0.0,0.16440677966101697,0.09381752175698672
101,0.0,0.1847457627118644,0.09541853183468885
102,0.0,0.16779661016949152,0.09552925119089613
103,0.0,0.19152542372881354,0.09615710782671719
104,0.0,0.13050847457627118,0.0916380451102185
105,0.0,0.22033898305084745,0.0992011962450027
106,0.0,0.2627118644067797,0.10558533458395258
107,0.0,0.1559322033898305,0.09264208518195663
108,0.0,0.2169491525423729,0.0984202635849938
109,0.0,0.18813559322033901,0.0960801655740903
110,0.0,0.21355932203389832,0.09812062602094067
111,0.0,0.19322033898305083,0.09577375051001456
112,0.0,0.2406779661016949,0.1017749959209256
113,0.0,0.17796610169491525,0.09454298946819825
114,0.0,0.13898305084745763,0.09258933586641907
115,0.0,0.19322033898305085,0.09591306543037353
116,0.0,0.11016949152542371,0.09006272959075709
117,0.0,0.20508474576271188,0.09866107759720572
118,0.0,0.23559322033898306,0.10065452771191599
119,0.0,0.19491525423728812,0.09705463258824377
120,0.0,0.18644067796610167,0.09508677282244549
121,0.0,0.2338983050847458,0.10000234079419318
122,0.0,0.16610169491525423,0.0942558014683342
123,0.0,0.1322033898305085,0.0908637423006426
124,0.0,0.10847457627118642,0.08911881925092054
125,0.0,0.15254237288135594,0.09237022326281709
126,0.0,0.1711864406779661,0.09419391048287443
127,0.0,0.13220338983050847,0.09120910180471205
128,0.0,0.1423728813559322,0.09206620221406764
129,0.0,0.16271186440677965,0.09417775455020752
130,0.0,0.13050847457627118,0.09224181776867452
131,0.0,0.2,0.09712772480159873
132,0.0,0.1440677966101695,0.09183452291938368
133,0.0,0.2288135593220339,0.09976278832359231
134,0.0,0.2288135593220339,0.09965138003951922
135,0.0,0.19152542372881357,0.09566830748625095
136,0.0,0.24406779661016947,0.10146953538375975
137,0.0,0.09491525423728811,0.0882379322846353
138,0.0,0.17118644067796612,0.09413732253572973
139,0.0,0.15084745762711865,0.09234517074598633
140,0.0,0.2271186440677966,0.09969955682265362
141,0.0,0.20677966101694914,0.09828267130425763
142,0.0,0.1576271186440678,0.0941411165158493
143,0.0,0.12372881355932204,0.09138141387239435
144,0.0,0.17796610169491525,0.09451217840203942
145,0.0,0.1423728813559322,0.09162095165596452
146,0.0,0.18983050847457628,0.09532903266057753
147,0.0,0.2440677966101695,0.10201440961524505
148,0.0,0.14915254237288134,0.09179750397648792
149,0.0,0.17627118644067796,0.0966945203594218
150,0.0,0.12542372881355934,0.09079299139244745
151,0.0,0.24406779661016953,0.10198422571294377
152,0.0,0.11694915254237288,0.08988634909276869
153,0.0,0.23728813559322035,0.10254058762901169
154,0.0,0.14067796610169492,0.09138489885922334
155,0.0,0.16440677966101697,0.09337112418685053
156,0.0,0.17627118644067796,0.09452122171608049
157,0.0,0.13898305084745763,0.09134128737980415
158,0.0,0.264406779661017,0.10470916581278292
159,0.0,0.14745762711864407,0.09198892812083906
160,0.0,0.19491525423728812,0.09667914511295328
161,0.0,0.23050847457627116,0.0996152978013766
162,0.0,0.23559322033898306,0.10131715164871652
163,0.0,0.17457627118644067,0.09519540637444847
164,0.0,0.15932203389830507,0.09242048350596567
165,0.0,0.1711864406779661,0.09423348275898866
166,0.0,0.10677966101694916,0.08940702676751248
167,0.0,0.21016949152542375,0.09733991222607849
168,0.0,0.11525423728813558,0.08970207909145964
169,0.0,0.18305084745762712,0.09490730372365705
170,0.0,0.12203389830508476,0.09030256424922439
171,0.0,0.18813559322033901,0.09660088157927472
172,0.0,0.21694915254237285,0.09866774211281255
173,0.0,0.1610169491525424,0.09301289343359229
174,0.0,0.1593220338983051,0.09342029663964335
175,0.0,0.13220338983050844,0.09077537183576405
176,0.0,0.2101694915254237,0.09774131861204219
177,0.0,0.2016949152542373,0.09791971191737611
178,0.0,0.10847457627118644,0.08876044807282826
179,0.0,0.08305084745762711,0.08775205580639067
180,0.0,0.19152542372881354,0.09577901907867489
181,0.0,0.2322033898305085,0.10073035350686417
182,0.0,0.22881355932203393,0.10013589169335767
183,0.0,0.2322033898305085,0.10004223163205599
184,0.0,0.14406779661016952,0.09193689956252576
185,0.0,0.14237288135593223,0.09183047763329849
186,0.0,0.188135593220339,0.0961112019174437
187,0.0,0.211864406779661,0.0994713702726975
188,0.0,0.14067796610169492,0.09182359901306397
189,0.0,0.11355932203389829,0.08988621166778257
190,0.0,0.14067796610169492,0.09193070001794032
191,0.0,0.24237288135593218,0.10251859143176455
192,0.0,0.23220338983050848,0.09972348767405187
193,0.0,0.1440677966101695,0.09290958996748239
194,0.0,0.21864406779661016,0.09824005795372182
195,0.0,0.1457627118644068,0.09140370876168816
196,0.0,0.21016949152542375,0.09868306493754336
197,0.0,0.21186440677966104,0.0989015191425601
198,0.0,0.22033898305084748,0.10085888770465742
199,0.0,0.1864406779661017,0.09531708506973266
200,0.0,0.16271186440677965,0.09397882031168915
201,0.0,0.1389830508474576,0.09229697364469036
202,0.0,0.09152542372881356,0.0891985295101073
203,0.0,0.19491525423728812,0.09599002371797098
204,0.0,0.16610169491525423,0.09316217722396894
205,0.0,0.12542372881355932,0.09142258054175022
206,0.0,0.19661016949152543,0.09658275347282097
207,0.0,0.1694915254237288,0.09387468238883365
208,0.0,0.13050847457627118,0.09089781888341805
209,0.0,0.12542372881355932,0.08965142198886322
210,0.0,0.18135593220338986,0.09462821254762627
211,0.0,0.15254237288135594,0.0919634531446828
212,0.0,0.10847457627118641,0.08859521835231485
213,0.0,0.1813559322033898,0.09508131341472814
214,0.0,0.18305084745762712,0.09534291614356719
215,0.0,0.1644067796610169,0.09356075371610986
216,0.0,0.15423728813559323,0.09291787570794013
217,0.0,0.12542372881355932,0.08992183681121256
218,0.0,0.14915254237288134,0.09253400097127247
219,0.0,0.10508474576271185,0.08875835957293968
220,0.0,0.17966101694915254,0.09547466958352113
221,0.0,0.18813559322033896,0.09573281521337665
222,0.0,0.15932203389830507,0.09362607234403467
223,0.0,0.17966101694915254,0.09612602539786433
224,0.0,0.16779661016949154,0.0934492062951972
225,0.0,0.07457627118644068,0.08648100240305956
226,0.0,0.16271186440677965,0.0933727278244601
227,0.0,0.09322033898305086,0.08825612436293043
228,0.0,0.19152542372881357,0.09632893171825149
229,0.0,0.19830508474576272,0.09639060503923344
230,0.0,0.13728813559322028,0.09144714788555047
231,0.0,0.13050847457627116,0.0913380252098393
232,0.0,0.19152542372881357,0.09654634898353144
233,0.0,0.1423728813559322,0.0920555179965877
234,0.0,0.1576271186440678,0.09369211148254586
235,0.0,0.15084745762711865,0.0918586807890309
236,0.0,0.1610169491525424,0.0933482172835258
237,0.0,0.1440677966101695,0.09156762597040313
238,0.0,0.1745762711864407,0.09529907275290965
239,0.0,0.176271186440678,0.09556223834626915
240,0.0,0.12542372881355932,0.0909543753130172
241,0.0,0.1711864406779661,0.09450692518289486
242,0.0,0.19661016949152543,0.09621059620577838
243,0.0,0.26610169491525426,0.10504727667117039
244,0.0,0.19830508474576272,0.09698610151488808
245,0.0,0.1813559322033898,0.09540273683332412
246,0.0,0.21864406779661016,0.0988551859300998
247,0.0,0.1440677966101695,0.09228246489305256
248,0.0,0.22372881355932206,0.09853331782839911
249,0.0,0.13559322033898302,0.09078912452233498
250,0.0,0.18813559322033896,0.09576859979400201
251,0.0,0.18305084745762712,0.09506542232462399
252,0.0,0.12881355932203392,0.09124835865686286
253,0.0,0.17796610169491522,0.09451505662456505
254,0.0,0.19322033898305085,0.09697347975171455
255,0.0,0.2016949152542373,0.09683784877782112
256,0.0,0.23728813559322032,0.10254417145069109
257,0.0,0.20677966101694914,0.098090701086242
258,0.0,0.15932203389830507,0.09388437362911509
259,0.0,0.16271186440677965,0.09301423830898545
260,0.0,0.16949152542372878,0.09503504561910354
261,0.0,0.19830508474576275,0.0971005565196773
262,0.0,0.17966101694915254,0.09474204726981611
263,0.0,0.2423728813559322,0.10168967175909595
264,0.0,0.18813559322033896,0.09562756206663701
